split,filename,valid_pixels,void_pixels,unknown_nonvoid_pixels,ignored_pixels_total,total_pixels,valid_fraction,pixels_sky,contains_sky,pixels_building,contains_building,pixels_pole,contains_pole,pixels_road,contains_road,pixels_pavement,contains_pavement,pixels_tree,contains_tree,pixels_signsymbol,contains_signsymbol,pixels_fence,contains_fence,pixels_car,contains_car,pixels_pedestrian,contains_pedestrian,pixels_bicyclist,contains_bicyclist
val,Seq05VD_f03780.png,677123,14077,0,14077,691200,0.9796339699074074,127970,1,260301,1,1208,1,197515,1,68969,1,0,0,956,1,0,0,17065,1,1929,1,1210,1
val,Seq05VD_f03810.png,689617,1583,0,1583,691200,0.9977097800925926,120550,1,274724,1,2443,1,210166,1,71339,1,1360,1,1299,1,0,0,649,1,0,0,7087,1
val,Seq05VD_f03840.png,672650,18550,0,18550,691200,0.9731626157407407,125855,1,259887,1,7801,1,199604,1,72299,1,1903,1,3715,1,0,0,1071,1,0,0,515,1
val,Seq05VD_f03870.png,656720,34480,0,34480,691200,0.9501157407407408,131488,1,251660,1,4432,1,185717,1,73696,1,6227,1,1522,1,0,0,1190,1,0,0,788,1
val,Seq05VD_f04440.png,690674,526,0,526,691200,0.9992390046296297,153082,1,214963,1,15740,1,172950,1,77592,1,22643,1,12068,1,0,0,11353,1,5802,1,4481,1
val,Seq05VD_f04470.png,679432,11768,0,11768,691200,0.9829745370370371,143626,1,191015,1,2093,1,190812,1,74101,1,42797,1,3217,1,0,0,8579,1,23192,1,0,0
val,Seq05VD_f04680.png,673188,18012,0,18012,691200,0.9739409722222222,114207,1,219132,1,13062,1,209817,1,70382,1,14811,1,3965,1,11884,1,13637,1,1535,1,756,1
val,Seq05VD_f04710.png,674629,16571,0,16571,691200,0.9760257523148148,109040,1,238649,1,5365,1,202465,1,69069,1,40628,1,1369,1,0,0,1905,1,4901,1,1238,1
test,0001TP_006690.png,662597,28603,0,28603,691200,0.9586183449074074,95196,1,259032,1,7609,1,64434,1,47344,1,9264,1,10155,1,0,0,166603,1,2960,1,0,0
test,0001TP_006720.png,657470,33730,0,33730,691200,0.9512008101851852,97030,1,272534,1,7109,1,78140,1,49287,1,11813,1,12149,1,0,0,125244,1,4164,1,0,0
test,0001TP_006750.png,654996,36204,0,36204,691200,0.9476215277777778,99559,1,283927,1,9373,1,88288,1,52269,1,11405,1,24943,1,0,0,75022,1,10210,1,0,0
test,0001TP_006780.png,659516,31684,0,31684,691200,0.9541608796296296,97460,1,267706,1,12395,1,95018,1,65035,1,13492,1,3947,1,0,0,98058,1,6405,1,0,0
test,0001TP_006810.png,656372,34828,0,34828,691200,0.9496122685185185,110121,1,254959,1,3866,1,74988,1,57251,1,20814,1,5424,1,0,0,114591,1,13988,1,370,1
test,0001TP_006840.png,650408,40792,0,40792,691200,0.9409837962962962,110568,1,211169,1,6245,1,87287,1,62119,1,22839,1,9384,1,0,0,134200,1,6222,1,375,1
test,0001TP_006870.png,647817,43383,0,43383,691200,0.9372352430555555,120091,1,163918,1,10911,1,85147,1,61654,1,39802,1,7211,1,0,0,145072,1,13826,1,185,1
test,0001TP_006900.png,647523,43677,0,43677,691200,0.9368098958333333,136074,1,107700,1,16794,1,92945,1,70131,1,53202,1,13741,1,0,0,152607,1,4329,1,0,0
test,0001TP_006930.png,645835,45365,0,45365,691200,0.9343677662037037,135606,1,116328,1,13536,1,100090,1,59388,1,82662,1,5576,1,0,0,129981,1,2341,1,327,1
test,0001TP_006960.png,640455,50745,0,50745,691200,0.9265842013888889,122981,1,108344,1,13319,1,144172,1,14848,1,115736,1,9869,1,0,0,102708,1,8098,1,380,1
test,0001TP_006990.png,626924,64276,0,64276,691200,0.9070081018518519,112123,1,90461,1,26091,1,127977,1,30801,1,120168,1,23099,1,0,0,91828,1,4056,1,320,1
test,0001TP_007020.png,606145,85055,0,85055,691200,0.8769458912037037,111459,1,124022,1,15240,1,134378,1,18400,1,147309,1,11367,1,0,0,42509,1,1051,1,410,1
test,0001TP_007050.png,618565,72635,0,72635,691200,0.8949146412037037,91938,1,142179,1,13109,1,141923,1,40419,1,154156,1,15295,1,0,0,15865,1,2016,1,1665,1
test,0001TP_007080.png,615946,75254,0,75254,691200,0.8911255787037037,82361,1,134516,1,22635,1,154921,1,34705,1,150999,1,10061,1,0,0,20145,1,3628,1,1975,1
test,0001TP_007110.png,622673,68527,0,68527,691200,0.9008579282407407,91331,1,107042,1,22964,1,121164,1,61175,1,128371,1,52152,1,0,0,29599,1,8355,1,520,1
test,0001TP_007140.png,623770,67430,0,67430,691200,0.9024450231481481,131831,1,112415,1,6744,1,113207,1,47854,1,146348,1,3332,1,0,0,46228,1,15234,1,577,1
test,0001TP_007170.png,647037,44163,0,44163,691200,0.9361067708333334,146875,1,91172,1,1362,1,116606,1,53645,1,164524,1,412,1,0,0,71219,1,439,1,783,1
test,0001TP_007200.png,632968,58232,0,58232,691200,0.9157523148148148,174053,1,78612,1,2834,1,119171,1,57251,1,154597,1,2857,1,0,0,41883,1,757,1,953,1
test,0001TP_007230.png,624479,66721,0,66721,691200,0.903470775462963,129727,1,58824,1,2702,1,115408,1,56446,1,236801,1,10382,1,0,0,10292,1,2840,1,1057,1
test,0001TP_007260.png,638917,52283,0,52283,691200,0.9243590856481482,99640,1,60043,1,3036,1,118564,1,55898,1,277363,1,5436,1,0,0,11373,1,5973,1,1591,1
test,0001TP_007290.png,619782,71418,0,71418,691200,0.8966753472222222,101624,1,34638,1,2504,1,127536,1,49994,1,274339,1,1889,1,0,0,19088,1,5789,1,2381,1
test,0001TP_007320.png,650837,40363,0,40363,691200,0.9416044560185185,117897,1,71979,1,5117,1,142546,1,33695,1,247468,1,5332,1,0,0,12671,1,10616,1,3516,1
test,0001TP_007350.png,649487,41713,0,41713,691200,0.9396513310185185,149973,1,71820,1,5711,1,148822,1,24663,1,201316,1,4985,1,0,0,29880,1,6659,1,5658,1
test,0001TP_007380.png,639545,51655,0,51655,691200,0.925267650462963,157672,1,87061,1,3467,1,160559,1,9030,1,168174,1,1405,1,0,0,33239,1,7789,1,11149,1
test,0001TP_007410.png,649822,41378,0,41378,691200,0.9401359953703704,162530,1,124257,1,5167,1,138829,1,17005,1,132346,1,3118,1,0,0,36107,1,706,1,29757,1
test,0001TP_007440.png,650401,40799,0,40799,691200,0.9409736689814815,145094,1,117030,1,4665,1,153359,1,23351,1,169484,1,5578,1,0,0,30768,1,1072,1,0,0
test,0001TP_007470.png,631943,59257,0,59257,691200,0.9142693865740741,139731,1,105187,1,1994,1,146631,1,27116,1,181971,1,334,1,8483,1,17925,1,2571,1,0,0
test,0001TP_007500.png,656814,34386,0,34386,691200,0.9502517361111111,138471,1,133205,1,3989,1,151133,1,27462,1,149685,1,1291,1,16345,1,32538,1,2695,1,0,0
test,0001TP_007530.png,656378,34822,0,34822,691200,0.9496209490740741,152590,1,126172,1,1645,1,141744,1,16895,1,101653,1,3292,1,21973,1,90414,1,0,0,0,0
test,0001TP_007560.png,653729,37471,0,37471,691200,0.9457884837962963,163897,1,97708,1,2601,1,144983,1,19691,1,125887,1,4946,1,15509,1,77967,1,540,1,0,0
test,0001TP_007590.png,648113,43087,0,43087,691200,0.9376634837962963,184613,1,142918,1,3259,1,148954,1,31430,1,106168,1,1364,1,17038,1,10033,1,2336,1,0,0
test,0001TP_007620.png,650746,40454,0,40454,691200,0.9414728009259259,196282,1,158863,1,5338,1,143263,1,34784,1,82027,1,2631,1,4516,1,17041,1,6001,1,0,0
test,0001TP_007650.png,647352,43848,0,43848,691200,0.9365625,194600,1,170373,1,2139,1,150296,1,31320,1,66248,1,3515,1,0,0,24665,1,4196,1,0,0
test,0001TP_007680.png,657851,33349,0,33349,691200,0.951752025462963,183348,1,212690,1,3706,1,143004,1,15097,1,30171,1,7158,1,378,1,56062,1,5963,1,274,1
test,0001TP_007710.png,648599,42601,0,42601,691200,0.9383666087962963,162589,1,159337,1,4005,1,118580,1,27825,1,81281,1,5234,1,685,1,73971,1,14710,1,382,1
test,0001TP_007740.png,653768,37432,0,37432,691200,0.9458449074074075,141546,1,196806,1,4898,1,133777,1,24406,1,56456,1,11157,1,2737,1,64252,1,17206,1,527,1
test,0001TP_007770.png,656565,34635,0,34635,691200,0.9498914930555555,154841,1,263443,1,1423,1,137723,1,31145,1,28540,1,8310,1,14517,1,14956,1,1056,1,611,1
test,0001TP_007800.png,661670,29530,0,29530,691200,0.957277199074074,166437,1,256958,1,2684,1,138390,1,22012,1,6321,1,13620,1,36983,1,14211,1,3026,1,1028,1
test,0001TP_007830.png,659727,31473,0,31473,691200,0.9544661458333333,162805,1,253828,1,3918,1,140351,1,24144,1,6949,1,25074,1,24618,1,15068,1,1925,1,1047,1
test,0001TP_007860.png,655288,35912,0,35912,691200,0.9480439814814815,150268,1,285047,1,3197,1,143954,1,20919,1,4363,1,8543,1,14983,1,18529,1,3831,1,1654,1
test,0001TP_007890.png,661140,30060,0,30060,691200,0.9565104166666667,139034,1,295337,1,1328,1,142556,1,29426,1,7232,1,12452,1,0,0,27539,1,3641,1,2595,1
test,0001TP_007920.png,657763,33437,0,33437,691200,0.9516247106481481,138378,1,287222,1,1777,1,134124,1,27037,1,10103,1,7648,1,0,0,42885,1,3784,1,4805,1
test,0001TP_007950.png,651601,39599,0,39599,691200,0.9427097800925925,120527,1,281220,1,2492,1,148890,1,29923,1,10141,1,10812,1,0,0,39044,1,1137,1,7415,1
test,0001TP_007980.png,649025,42175,0,42175,691200,0.9389829282407407,117778,1,273227,1,3876,1,146641,1,23278,1,11056,1,4509,1,0,0,58010,1,815,1,9835,1
test,0001TP_008010.png,654488,36712,0,36712,691200,0.9468865740740741,112864,1,279636,1,4992,1,151100,1,14651,1,14273,1,6090,1,0,0,62466,1,386,1,8030,1
test,0001TP_008040.png,656958,34242,0,34242,691200,0.9504600694444445,109022,1,285673,1,4829,1,153303,1,12839,1,17465,1,6918,1,0,0,60026,1,504,1,6379,1
test,0001TP_008070.png,656592,34608,0,34608,691200,0.9499305555555555,113930,1,283066,1,4940,1,143181,1,9889,1,15835,1,7188,1,0,0,72908,1,393,1,5262,1
test,0001TP_008100.png,659777,31423,0,31423,691200,0.9545384837962962,114706,1,276507,1,5326,1,128236,1,7221,1,16022,1,7064,1,0,0,99318,1,473,1,4904,1
test,0001TP_008130.png,667119,24081,0,24081,691200,0.9651605902777778,113848,1,301886,1,6042,1,99191,1,18244,1,12853,1,6413,1,0,0,108642,1,0,0,0,0
test,0001TP_008160.png,664731,26469,0,26469,691200,0.9617057291666666,115530,1,285861,1,4639,1,118500,1,13400,1,16129,1,6562,1,0,0,104110,1,0,0,0,0
test,0001TP_008190.png,661468,29732,0,29732,691200,0.9569849537037037,118534,1,303472,1,5279,1,133782,1,15348,1,12237,1,7204,1,0,0,60599,1,3013,1,2000,1
test,0001TP_008220.png,657537,33663,0,33663,691200,0.9512977430555556,119409,1,284364,1,4678,1,151715,1,9399,1,14752,1,7347,1,0,0,58609,1,5050,1,2214,1
test,0001TP_008250.png,659031,32169,0,32169,691200,0.9534592013888888,117441,1,302710,1,5918,1,156344,1,21018,1,16226,1,7240,1,0,0,26208,1,3959,1,1967,1
test,0001TP_008280.png,659911,31289,0,31289,691200,0.954732349537037,122836,1,291858,1,5548,1,139535,1,15782,1,16235,1,7226,1,0,0,28090,1,3555,1,29246,1
test,0001TP_008310.png,659732,31468,0,31468,691200,0.9544733796296296,122646,1,304002,1,6422,1,132074,1,23125,1,20283,1,9212,1,0,0,25790,1,4140,1,12038,1
test,0001TP_008340.png,661267,29933,0,29933,691200,0.9566941550925926,119907,1,294383,1,1327,1,134184,1,24172,1,17368,1,8787,1,0,0,44943,1,4281,1,11915,1
test,0001TP_008370.png,656998,34202,0,34202,691200,0.9505179398148148,117459,1,291001,1,1582,1,139221,1,21304,1,22587,1,4975,1,0,0,46554,1,5617,1,6698,1
test,0001TP_008400.png,665304,25896,0,25896,691200,0.9625347222222222,125137,1,241616,1,2325,1,111147,1,17385,1,26109,1,2391,1,0,0,127575,1,4905,1,6714,1
test,0001TP_008430.png,646605,44595,0,44595,691200,0.9354817708333333,127250,1,185781,1,2051,1,105908,1,3787,1,33200,1,455,1,0,0,167129,1,7376,1,13668,1
test,0001TP_008460.png,655279,35921,0,35921,691200,0.9480309606481482,120994,1,204058,1,3155,1,126049,1,10672,1,42324,1,1934,1,0,0,121256,1,18525,1,6312,1
test,0001TP_008490.png,654027,37173,0,37173,691200,0.9462196180555555,122975,1,250679,1,4700,1,135946,1,14036,1,48213,1,2714,1,0,0,65224,1,3226,1,6314,1
test,0001TP_008520.png,657038,34162,0,34162,691200,0.9505758101851852,131164,1,223914,1,5024,1,133247,1,10641,1,59273,1,4032,1,0,0,77905,1,5019,1,6819,1
test,0001TP_008550.png,652103,39097,0,39097,691200,0.9434360532407408,144649,1,211756,1,4004,1,143741,1,24083,1,69611,1,8091,1,0,0,32978,1,5690,1,7500,1
test,0001TP_008580.png,652406,38794,0,38794,691200,0.9438744212962963,167855,1,164370,1,5439,1,134818,1,36621,1,96553,1,10112,1,0,0,23487,1,4305,1,8846,1
test,0001TP_008610.png,637766,53434,0,53434,691200,0.9226938657407407,188167,1,114239,1,3727,1,143061,1,32218,1,121371,1,78,1,0,0,7115,1,14735,1,13055,1
test,0001TP_008640.png,639686,51514,0,51514,691200,0.9254716435185185,138255,1,88640,1,5683,1,141807,1,25836,1,192775,1,117,1,0,0,8054,1,3327,1,35192,1
test,0001TP_008670.png,647156,44044,0,44044,691200,0.9362789351851852,128145,1,95084,1,2687,1,152146,1,34036,1,215431,1,1681,1,0,0,9608,1,8338,1,0,0
test,0001TP_008700.png,647785,43415,0,43415,691200,0.9371889467592592,107557,1,158477,1,2911,1,157246,1,23793,1,175678,1,4215,1,0,0,12696,1,5212,1,0,0
test,0001TP_008730.png,648698,42502,0,42502,691200,0.938509837962963,127006,1,128120,1,4172,1,151639,1,32922,1,167069,1,1231,1,0,0,20607,1,15932,1,0,0
test,0001TP_008760.png,643934,47266,0,47266,691200,0.9316174768518518,144325,1,103138,1,2070,1,165883,1,19657,1,164234,1,2002,1,0,0,30620,1,12005,1,0,0
test,0001TP_008790.png,648684,42516,0,42516,691200,0.9384895833333333,130382,1,87839,1,2437,1,141750,1,20859,1,200282,1,2675,1,0,0,48106,1,14354,1,0,0
test,0001TP_008820.png,637856,53344,0,53344,691200,0.9228240740740741,145556,1,75583,1,3412,1,126363,1,31005,1,196803,1,3941,1,0,0,41259,1,13934,1,0,0
test,0001TP_008850.png,638467,52733,0,52733,691200,0.9237080439814814,145232,1,70353,1,4574,1,119001,1,38190,1,194077,1,6253,1,0,0,43643,1,17144,1,0,0
test,0001TP_008880.png,641692,49508,0,49508,691200,0.9283738425925926,149736,1,58960,1,5339,1,109160,1,35435,1,191696,1,9169,1,0,0,51784,1,5746,1,24667,1
test,0001TP_008910.png,638500,52700,0,52700,691200,0.9237557870370371,155180,1,65314,1,2197,1,101276,1,31788,1,183079,1,1976,1,0,0,65872,1,5701,1,26117,1
test,0001TP_008940.png,647604,43596,0,43596,691200,0.9369270833333333,142966,1,66551,1,2461,1,95687,1,38248,1,197145,1,1659,1,0,0,85230,1,7351,1,10306,1
test,0001TP_008970.png,654507,36693,0,36693,691200,0.9469140625,141590,1,65333,1,2833,1,85311,1,40737,1,200607,1,1220,1,0,0,108397,1,3420,1,5059,1
test,0001TP_009000.png,650627,40573,0,40573,691200,0.941300636574074,151921,1,52490,1,2353,1,88323,1,40090,1,167323,1,1260,1,0,0,142791,1,1297,1,2779,1
test,0001TP_009090.png,646128,45072,0,45072,691200,0.9347916666666667,159000,1,45572,1,3374,1,108175,1,31817,1,140099,1,2078,1,0,0,143430,1,7035,1,5548,1
test,0001TP_009120.png,644218,46982,0,46982,691200,0.9320283564814815,159635,1,49911,1,3893,1,96458,1,34502,1,152242,1,2207,1,0,0,117314,1,7935,1,20121,1
test,0001TP_009150.png,648250,42950,0,42950,691200,0.9378616898148148,168320,1,49534,1,3749,1,88450,1,34715,1,158690,1,2467,1,0,0,130948,1,11377,1,0,0
test,0001TP_009180.png,655335,35865,0,35865,691200,0.9481119791666667,159354,1,47848,1,4158,1,61674,1,34340,1,174056,1,2597,1,0,0,154926,1,16026,1,356,1
test,0001TP_009330.png,639782,51418,0,51418,691200,0.9256105324074074,165635,1,60189,1,4237,1,73032,1,40491,1,175547,1,2968,1,0,0,105618,1,11567,1,498,1
test,0001TP_009360.png,642262,48938,0,48938,691200,0.9291984953703704,165753,1,62068,1,4252,1,70741,1,41830,1,176807,1,2891,1,0,0,108413,1,8952,1,555,1
test,0001TP_009570.png,642517,48683,0,48683,691200,0.9295674189814814,166017,1,60477,1,4630,1,117118,1,42380,1,188854,1,2997,1,843,1,42848,1,14650,1,1703,1
test,0001TP_009600.png,650857,40343,0,40343,691200,0.9416333912037037,175379,1,72478,1,5695,1,117407,1,43412,1,164358,1,4215,1,351,1,50749,1,12085,1,4728,1
test,0001TP_009630.png,651490,39710,0,39710,691200,0.9425491898148148,154745,1,65976,1,6607,1,113016,1,46426,1,134504,1,4725,1,331,1,104324,1,20836,1,0,0
test,0001TP_009660.png,655602,35598,0,35598,691200,0.9484982638888889,133499,1,88025,1,7786,1,89770,1,52766,1,92389,1,5413,1,719,1,181661,1,3574,1,0,0
test,0001TP_010170.png,656032,35168,0,35168,691200,0.9491203703703703,140979,1,190976,1,4179,1,99789,1,36570,1,65025,1,238,1,25366,1,89196,1,3714,1,0,0
test,0001TP_010200.png,654075,37125,0,37125,691200,0.9462890625,111844,1,166724,1,6561,1,100091,1,41349,1,102994,1,370,1,22988,1,100454,1,700,1,0,0
test,0001TP_010230.png,631362,59838,0,59838,691200,0.9134288194444444,97955,1,176046,1,6259,1,104053,1,46331,1,128416,1,534,1,8479,1,63289,1,0,0,0,0
test,0001TP_010260.png,642773,48427,0,48427,691200,0.9299377893518519,89475,1,192152,1,11151,1,122203,1,60395,1,134864,1,1842,1,14544,1,15540,1,607,1,0,0
test,0006R0_f00990.png,666651,24549,0,24549,691200,0.9644835069444444,190716,1,0,0,8951,1,232714,1,54135,1,170513,1,287,1,0,0,9335,1,0,0,0,0
test,0006R0_f01020.png,656821,34379,0,34379,691200,0.9502618634259259,167247,1,182,1,2823,1,262779,1,13054,1,198954,1,764,1,594,1,10424,1,0,0,0,0
test,0006R0_f01350.png,667095,24105,0,24105,691200,0.9651258680555556,170740,1,18503,1,2509,1,277613,1,3286,1,178881,1,2149,1,5964,1,7131,1,319,1,0,0
test,0006R0_f01380.png,665668,25532,0,25532,691200,0.9630613425925926,158458,1,23804,1,3475,1,304844,1,8667,1,153941,1,2978,1,0,0,9070,1,431,1,0,0
test,0006R0_f01590.png,679652,11548,0,11548,691200,0.983292824074074,231659,1,61620,1,7058,1,283631,1,20095,1,68085,1,1432,1,0,0,6072,1,0,0,0,0
test,0006R0_f01620.png,672329,18871,0,18871,691200,0.9726982060185185,216100,1,68849,1,5087,1,266901,1,14415,1,92781,1,3939,1,0,0,4257,1,0,0,0,0
test,0006R0_f01650.png,667884,23316,0,23316,691200,0.9662673611111111,222041,1,36795,1,7711,1,262487,1,22054,1,102104,1,8570,1,0,0,6122,1,0,0,0,0
test,0006R0_f01680.png,673770,17430,0,17430,691200,0.9747829861111111,195585,1,26535,1,11655,1,254720,1,42875,1,120931,1,14457,1,0,0,6802,1,210,1,0,0
test,0006R0_f02190.png,681110,10090,0,10090,691200,0.9854021990740741,138600,1,30409,1,103,1,242964,1,0,0,138346,1,658,1,0,0,114116,1,15914,1,0,0
test,0006R0_f02220.png,680079,11121,0,11121,691200,0.9839105902777778,100541,1,35460,1,51,1,243003,1,0,0,183901,1,87,1,0,0,86530,1,30506,1,0,0
test,0006R0_f02250.png,682424,8776,0,8776,691200,0.9873032407407407,90480,1,41735,1,220,1,257474,1,0,0,196079,1,200,1,0,0,95711,1,525,1,0,0
test,0006R0_f02280.png,682151,9049,0,9049,691200,0.986908275462963,82405,1,46533,1,138,1,251713,1,0,0,203939,1,205,1,0,0,96769,1,449,1,0,0
test,0006R0_f02490.png,685617,5583,0,5583,691200,0.9919227430555555,70959,1,66882,1,1200,1,235034,1,0,0,197675,1,384,1,0,0,111539,1,1944,1,0,0
test,0006R0_f02520.png,683773,7427,0,7427,691200,0.9892549189814814,116482,1,49566,1,1191,1,224786,1,384,1,164373,1,839,1,0,0,124280,1,1872,1,0,0
test,0006R0_f02850.png,687930,3270,0,3270,691200,0.9952690972222222,132344,1,189116,1,1139,1,237907,1,6031,1,21302,1,0,0,0,0,94864,1,5227,1,0,0
test,0006R0_f02880.png,689618,1582,0,1582,691200,0.9977112268518519,132260,1,205856,1,1513,1,236666,1,6549,1,19591,1,0,0,0,0,81290,1,5893,1,0,0
test,0006R0_f03090.png,691142,58,0,58,691200,0.9999160879629629,4963,1,447606,1,5030,1,169424,1,59520,1,0,0,0,0,0,0,3306,1,1293,1,0,0
test,0006R0_f03120.png,691033,167,0,167,691200,0.9997583912037037,15941,1,426520,1,6970,1,169188,1,58744,1,0,0,0,0,0,0,4157,1,9513,1,0,0
test,0006R0_f03150.png,683588,7612,0,7612,691200,0.9889872685185185,45697,1,317536,1,8099,1,206831,1,48606,1,23661,1,1530,1,0,0,19077,1,12551,1,0,0
test,0006R0_f03180.png,680886,10314,0,10314,691200,0.985078125,112384,1,194054,1,10939,1,257178,1,28131,1,37608,1,4609,1,711,1,24910,1,10362,1,0,0
test,0006R0_f03690.png,669443,21757,0,21757,691200,0.9685228587962963,143775,1,24247,1,17602,1,241215,1,35349,1,149348,1,15661,1,14261,1,23239,1,1308,1,3438,1
test,0006R0_f03720.png,670294,20906,0,20906,691200,0.9697540509259259,149458,1,22552,1,15264,1,240009,1,31973,1,148132,1,17428,1,17381,1,19931,1,1389,1,6777,1
test,0006R0_f03750.png,669135,22065,0,22065,691200,0.9680772569444445,147532,1,22239,1,14681,1,231354,1,32028,1,155628,1,19860,1,17246,1,16794,1,2538,1,9235,1
test,0006R0_f03780.png,666999,24201,0,24201,691200,0.9649869791666666,142349,1,22292,1,16910,1,220903,1,33542,1,156156,1,27471,1,19589,1,13469,1,3511,1,10807,1
test,0016E5_00420.png,655453,35747,0,35747,691200,0.9482826967592592,114910,1,157331,1,4493,1,279764,1,42363,1,21506,1,3964,1,0,0,4297,1,0,0,26825,1
test,0016E5_00450.png,662524,28676,0,28676,691200,0.9585127314814815,181259,1,130764,1,9166,1,257206,1,28912,1,39638,1,5768,1,0,0,8204,1,610,1,997,1
test,0016E5_00780.png,648690,42510,0,42510,691200,0.9384982638888889,222888,1,58516,1,3715,1,190598,1,85169,1,48548,1,460,1,29270,1,7688,1,1838,1,0,0
test,0016E5_00810.png,675649,15551,0,15551,691200,0.9775014467592592,222270,1,87800,1,6407,1,192655,1,86637,1,16762,1,1324,1,40832,1,16174,1,4788,1,0,0
test,0016E5_01020.png,684241,6959,0,6959,691200,0.9899320023148148,167450,1,151641,1,7956,1,240506,1,62054,1,24628,1,1362,1,24923,1,2768,1,649,1,304,1
test,0016E5_01050.png,681399,9801,0,9801,691200,0.9858203125,176919,1,118210,1,4495,1,228660,1,71604,1,42724,1,1708,1,31650,1,4152,1,916,1,361,1
test,0016E5_01080.png,678761,12439,0,12439,691200,0.9820037615740741,164042,1,104702,1,6261,1,235404,1,75086,1,57831,1,1914,1,23916,1,6183,1,2465,1,957,1
test,0016E5_01110.png,682312,8888,0,8888,691200,0.9871412037037037,154975,1,104295,1,9225,1,224292,1,87884,1,77770,1,3348,1,5589,1,6804,1,5558,1,2572,1
test,0016E5_01620.png,685073,6127,0,6127,691200,0.9911357060185185,130874,1,148852,1,5629,1,180162,1,37933,1,43159,1,3843,1,90100,1,33794,1,10727,1,0,0
test,0016E5_01650.png,681734,9466,0,9466,691200,0.9863049768518518,130591,1,154144,1,2588,1,207857,1,80871,1,35632,1,1585,1,60256,1,4587,1,3260,1,363,1
test,0016E5_01680.png,681383,9817,0,9817,691200,0.9857971643518518,130154,1,141485,1,3623,1,197791,1,78752,1,53891,1,2775,1,55997,1,7628,1,8872,1,415,1
test,0016E5_01710.png,680408,10792,0,10792,691200,0.984386574074074,152482,1,123951,1,5668,1,192342,1,78535,1,42256,1,3206,1,52646,1,27625,1,1030,1,667,1
test,0016E5_01920.png,677394,13806,0,13806,691200,0.9800260416666666,70530,1,173080,1,4435,1,208697,1,26271,1,80606,1,6139,1,11635,1,38612,1,487,1,56902,1
test,0016E5_01950.png,683753,7447,0,7447,691200,0.9892259837962963,60951,1,197155,1,3404,1,219891,1,38095,1,78889,1,10045,1,15503,1,25999,1,1122,1,32699,1
test,0016E5_02280.png,676629,14571,0,14571,691200,0.9789192708333333,183856,1,35883,1,12331,1,209399,1,57094,1,104533,1,8235,1,22287,1,42660,1,233,1,118,1
test,0016E5_02310.png,621160,70040,0,70040,691200,0.8986689814814814,187809,1,59607,1,7608,1,201628,1,71943,1,62158,1,3910,1,2696,1,23459,1,342,1,0,0
test,0016E5_04440.png,689254,1946,0,1946,691200,0.9971846064814814,123583,1,110679,1,7960,1,226477,1,5289,1,62428,1,7973,1,0,0,135024,1,8191,1,1650,1
test,0016E5_04470.png,690602,598,0,598,691200,0.999134837962963,124819,1,119095,1,7895,1,227673,1,4570,1,60751,1,6553,1,0,0,128792,1,8797,1,1657,1
test,0016E5_04500.png,689782,1418,0,1418,691200,0.9979484953703703,124344,1,117436,1,8243,1,229045,1,5086,1,66838,1,7611,1,0,0,124804,1,4614,1,1761,1
test,0016E5_04530.png,690000,1200,0,1200,691200,0.9982638888888888,126425,1,120886,1,8057,1,226071,1,5328,1,63416,1,7753,1,0,0,125320,1,5065,1,1679,1
test,0016E5_05040.png,686150,5050,0,5050,691200,0.9926938657407407,97607,1,219121,1,9348,1,271914,1,17125,1,27487,1,7054,1,0,0,32926,1,3568,1,0,0
test,0016E5_05070.png,684971,6229,0,6229,691200,0.990988136574074,97495,1,221644,1,9731,1,273602,1,18045,1,26950,1,7122,1,0,0,24959,1,5423,1,0,0
test,0016E5_05100.png,685529,5671,0,5671,691200,0.9917954282407407,97151,1,211725,1,7600,1,248440,1,8126,1,26944,1,7210,1,0,0,61698,1,4185,1,12450,1
test,0016E5_05130.png,686488,4712,0,4712,691200,0.9931828703703703,98748,1,215045,1,8047,1,238087,1,6048,1,27584,1,6241,1,0,0,80936,1,657,1,5095,1
test,0016E5_05340.png,685824,5376,0,5376,691200,0.9922222222222222,75012,1,238510,1,6248,1,254787,1,8297,1,33865,1,6552,1,0,0,57720,1,2645,1,2188,1
test,0016E5_05370.png,686683,4517,0,4517,691200,0.9934649884259259,72605,1,237323,1,4971,1,274069,1,7143,1,34948,1,6204,1,0,0,45171,1,2847,1,1402,1
test,0016E5_05700.png,684478,6722,0,6722,691200,0.9902748842592592,79186,1,236438,1,7043,1,264828,1,10687,1,33647,1,7709,1,0,0,41392,1,3229,1,319,1
test,0016E5_05730.png,690842,358,0,358,691200,0.9994820601851852,80200,1,271281,1,2842,1,262475,1,18616,1,36442,1,5790,1,0,0,8405,1,4212,1,579,1
test,0016E5_05940.png,688411,2789,0,2789,691200,0.995964988425926,72940,1,283281,1,4245,1,223635,1,67168,1,0,0,10933,1,266,1,5798,1,19955,1,190,1
test,0016E5_05970.png,688048,3152,0,3152,691200,0.9954398148148148,75197,1,268953,1,5203,1,205556,1,63786,1,0,0,23830,1,836,1,36064,1,8530,1,93,1
test,0016E5_06000.png,687932,3268,0,3268,691200,0.9952719907407407,79322,1,259164,1,14129,1,213543,1,63815,1,0,0,37670,1,3851,1,9308,1,3328,1,3802,1
test,0016E5_06030.png,687192,4008,0,4008,691200,0.9942013888888889,75973,1,284328,1,4108,1,199477,1,62793,1,0,0,9610,1,6315,1,37140,1,7326,1,122,1
